intercept,long,lat,age,TLA,rooms,lotsize,syear1994,syear1995,syear1996,syear1997,syear1998,ages_sq,log_price
1,49.976445434412,21.86388280143,0.35,6.84161547647759,5,9.15904707758863,0,0,0,1,0,0.1225,11.154820928221902
1,50.9405840467777,21.8518233550922,0.74,6.68336094576627,5,8.34283980427146,0,0,0,0,1,0.5476,10.778956289890028
1,51.5206852039732,21.8448563449221,0.97,6.99025650049388,5,8.74830491237962,0,0,0,0,1,0.9409,9.903487552536127
1,50.6428260841754,21.8557296936871,0.5,6.89770494312864,4,9.38429367909962,0,0,1,0,0,0.25,10.596634733096073
1,50.0337168717436,21.8646723456649,0.42,6.76157276880406,5,9.16951837745593,0,1,0,0,0,0.1764,11.018629143155449
1,51.1125927405529,21.8515764802005,1.0,6.98378996525813,5,8.36637030168165,0,0,0,0,0,1.0,9.723163998404846
1,50.8667841976482,21.8552907201553,0.72,7.11395610956603,6,8.47637119689598,0,0,0,0,0,0.5184,10.799575577092764
1,50.6815690284653,21.8576976937247,0.51,7.15617663748062,5,8.61250337122056,0,0,0,1,0,0.2601,10.515966830028619
1,50.9915445046665,21.8539222378705,0.72,7.24422751560335,8,8.41183267575841,0,1,0,0,0,0.5184,10.858998997563564
1,50.9672072506568,21.8543132017617,0.82,6.87523208727658,6,8.43381158247719,0,0,0,0,1,0.6724,11.082142548877775
1,51.000698547103696,21.8549084416945,0.83,7.12125245324454,6,8.29404964010203,0,0,0,1,0,0.6889,10.46310334047155
1,49.652177204077496,21.8730376440221,0.03,7.78447323573647,8,9.891060657528,0,0,1,0,0,0.0009,12.190959007720126
1,50.9822618916023,21.8553369261821,0.74,7.16703787691222,6,8.51719319141624,0,0,0,0,1,0.5476,11.177452728682098
1,49.6212987150799,21.874633200872097,0.07,8.02027047281924,9,9.66459564425378,0,0,0,0,0,0.0049,12.487485104968359
1,49.6240320753844,21.874627489485302,0.07,7.80016307039296,7,9.66459564425378,0,0,0,1,0,0.0049,12.367340793126296
1,50.9822852454222,21.856547334593,0.74,7.16703787691222,6,8.51719319141624,0,0,0,1,0,0.5476,11.170435156023453
1,50.7574017626808,21.8601391970758,0.44,7.15617663748062,6,8.85366542803745,0,0,0,0,1,0.1936,10.905955980651335
1,49.5117069010316,21.8772508328392,0.03,8.1164170727942,9,9.45328655058657,0,0,1,0,0,0.0009,12.628067055589549
1,50.8100152169902,21.8598162474301,0.46,7.46278915741245,5,8.90923527919226,0,0,0,1,0,0.2116,10.809727948556782
1,51.1449421181778,21.8562687098444,1.07,6.68210859744981,5,7.64969262371151,0,1,0,0,0,1.1449,9.104979856318357
1,49.6696027184562,21.875955376689298,0.06,7.95577578153419,9,10.0823029700008,0,0,0,0,0,0.0036,12.254862809699606
1,50.7948199050748,21.8608638396732,0.87,6.93147180559945,6,8.34283980427146,1,0,0,0,0,0.7569,10.789319076925574
1,51.1126901296849,21.8574954792976,0.87,7.04228617193974,6,8.1605182474775,0,0,0,1,0,0.7569,10.06475570013225
1,51.1756989122672,21.856805371912998,1.17,7.20711885620776,8,8.26873183211774,0,0,0,1,0,1.3689,9.392661928770137
1,51.0290806497248,21.8588227221132,1.04,7.01571242048723,6,8.21608809863232,0,1,0,0,0,1.0816,10.221941283654663
1,49.663825164703,21.877548166499402,0.06,7.88833450073865,8,9.53445080104152,0,0,0,1,0,0.0036,12.396693005138824
1,50.813144768004705,21.8628089848309,0.47,6.59030104819669,3,8.34283980427146,0,0,0,0,1,0.2209,10.308952660644293
1,49.535309889040605,21.880864857738402,0.04,8.13300021858361,9,9.6542566664586,0,1,0,0,0,0.0016,12.826380279913161
1,49.6866968596767,21.8790226270912,0.04,8.12829017160705,9,9.47792177272096,0,1,0,0,0,0.0016,12.706544857216672
1,50.8659291549837,21.863509795734302,0.92,7.13727843726039,6,9.40919123072135,0,0,0,1,0,0.8464,10.757902880692196
1,50.767378659726496,21.8648662897026,0.46,6.94697599213542,5,9.03598698483141,0,0,0,0,0,0.2116,10.60905725309463
1,50.7899849689438,21.865345831615002,0.58,7.29437729928882,5,8.47637119689598,0,1,0,0,0,0.3364,11.058795184880783
1,50.7960764168247,21.8653241903165,0.51,6.91869521902047,5,8.47637119689598,0,0,0,0,0,0.2601,10.4341158035983
1,50.885205214368206,21.8642452060527,0.85,7.07834157955767,6,8.89562962713648,0,0,0,1,0,0.7225,10.545341438708522
1,50.939750247234,21.8638185610814,0.61,6.60665018619822,8,8.7160440501614,0,0,0,1,0,0.3721,10.545341438708522
1,50.8631618752609,21.8647886074968,0.72,7.2841348061952,6,8.45531778769815,0,0,0,0,1,0.5184,10.714417768752456
1,51.004535437023904,21.8632691772213,0.81,7.39079852173568,7,8.47637119689598,0,0,0,0,1,0.6561,11.042921835724492
1,51.0290994187883,21.8630432705532,0.9,7.32448997934853,7,8.3187422526924,0,0,1,0,0,0.81,10.184900011974314
1,51.2573185571876,21.8604727825688,1.02,6.84374994900622,6,8.45531778769815,0,0,0,1,0,1.0404,9.645364282325891
1,51.5255829095447,21.8575169850095,0.97,6.75460409948796,5,8.24275634571448,0,0,0,1,0,0.9409,9.143131622282732
1,51.4251519677972,21.8591060899988,1.2,6.96885037834195,6,8.07090608878782,1,0,0,0,0,1.44,9.210340371976184
1,51.0585764823568,21.863879563395198,0.95,7.23921497377981,7,8.10167774745457,1,0,0,0,0,0.9025,9.852194258148577
1,49.6752243158662,21.8827399725589,0.06,7.93630269320196,9,9.62707507234258,0,0,0,0,0,0.0036,12.392552212472792
1,51.4251546435719,21.8600390669441,1.02,6.87935580446044,7,8.00636756765025,0,0,1,0,0,1.0404,8.987196820661973
1,50.004253434307195,21.8783171919248,0.02,7.30249642372733,6,9.51044496442652,0,0,1,0,0,0.0004,9.769956159911606
1,49.6802684106802,21.882901580513998,0.05,8.04974629095219,8,9.47654341275084,0,0,1,0,0,0.0025,12.388394202324129
1,51.525531448096004,21.8602499628458,1.02,6.84481547920826,5,8.24275634571448,0,1,0,0,0,1.0404,10.021270588192511
1,50.4122046816473,21.8742418581089,0.57,6.80239476332431,6,9.41735454136051,0,0,0,1,0,0.3249,11.134589024250317
1,49.6636620519511,21.8854146633915,0.06,8.03786623470962,10,9.45328655058657,0,0,0,0,0,0.0036,12.468436909997665
1,50.874549043774095,21.869732686348698,0.7,7.12125245324454,5,8.41183267575841,0,0,1,0,0,0.49,10.839580911706463
1,50.1283133239523,21.8794981059447,0.74,7.0335064842877,5,9.90847509404717,0,1,0,0,0,0.5476,10.985292722887856
1,49.6867241865626,21.8868197673482,0.03,7.9592759601164,10,9.49904691947415,0,0,1,0,0,0.0009,12.668548008355117
1,51.2808224594323,21.8663549248128,1.12,7.18538701558042,6,8.03915739047324,0,0,0,0,0,1.2544,9.769956159911606
1,51.2136179814575,21.867319899043302,0.92,7.53689712956617,8,8.53699581871242,0,1,0,0,0,0.8464,9.798127036878302
1,49.6572325825751,21.8880386797582,0.06,7.87245515006398,8,9.46722812925455,0,0,1,0,0,0.0036,12.375815420117268
1,51.091656951082705,21.8697600145992,1.02,6.92362862813843,6,8.3187422526924,0,0,0,1,0,1.0404,9.998797732340453
1,50.0043039731589,21.8844145268891,0.51,7.03790596344718,5,9.51044496442652,1,0,0,0,0,0.2601,10.819778284410283
1,51.4429022953138,21.8662165267139,0.92,6.66440902035041,5,8.41183267575841,0,0,0,1,0,0.8464,9.546812608597396
1,49.567567297989896,21.891753018967698,0.08,8.29229810706322,8,10.4341158035983,0,0,0,0,1,0.0064,12.886641043883259
1,49.6353057315896,21.8908614215701,0.04,7.96623977655947,9,9.27237576289563,0,1,0,0,0,0.0016,12.4130868149145
1,49.637739086188596,21.8908600400979,0.05,8.01829613851552,8,9.27237576289563,0,1,0,0,0,0.0025,12.428415876673615
1,49.657289236919404,21.8908480957764,0.06,7.85049318087114,8,9.63410370836572,0,0,0,0,0,0.0036,12.190451264627217
1,51.1759368377888,21.8709087415019,1.05,7.31654817718298,7,8.26873183211774,1,0,0,0,0,1.1025,10.257659366256743
1,51.270951332536,21.870138832903,0.85,7.1074254741107,6,8.13153071060425,1,0,0,0,0,0.7225,10.257659366256743
1,51.242789257061304,21.8704887776681,1.22,6.80903930604298,5,8.3187422526924,0,0,0,1,0,1.4884,9.472704636443673
1,50.879673516628294,21.875666320211803,0.85,7.23561914106675,6,8.47637119689598,0,0,0,0,1,0.7225,10.896739325546411
1,51.5484123094421,21.8679362631838,1.02,6.81563999007433,5,8.13153071060425,1,0,0,0,0,1.0404,9.852194258148577
1,51.555071418063,21.86801434637,0.83,7.57250298502038,8,8.26873183211774,0,0,0,1,0,0.6889,10.645424897265505
1,50.370786178471995,21.8829423871041,0.23,7.12125245324454,6,8.8246778911642,0,1,0,0,0,0.0529,10.936672035881783
1,51.4252384712126,21.8699679558477,1.17,7.40245152081824,7,8.63052187672324,0,0,1,0,0,1.3689,9.852194258148577
1,50.782912752631,21.8780534677573,0.41,6.94022246911964,5,8.69951474821019,0,1,0,0,0,0.1681,10.605346673698095
1,50.8671989943759,21.8770225872565,0.8,7.30249642372733,6,8.47637119689598,1,0,0,0,0,0.64,10.545341438708522
1,50.8828532027993,21.8773702731344,0.47,6.89568269774787,4,8.47637119689598,0,1,0,0,0,0.2209,10.839580911706463
1,51.5410077230886,21.8696773964886,0.87,7.09589322109753,6,8.24275634571448,1,0,0,0,0,0.7569,10.010097287594386
1,49.584077622121605,21.8953594057453,0.08,8.14351740579748,8,9.84161214881804,0,0,0,0,1,0.0064,12.928778628331663
1,50.8839351275727,21.8779231743544,0.74,7.51316354523408,8,8.47637119689598,0,0,0,0,0,0.5476,10.915088464214607
1,49.7367671254839,21.8933311723186,0.09,7.54115245513631,5,9.59048767210006,0,0,0,1,0,0.0081,12.312682380588432
1,51.5123968336486,21.8708329450598,0.83,7.3362856600213,7,8.38935981990635,0,0,1,0,0,0.6889,10.4341158035983
1,51.1656535233768,21.875698749492,1.15,7.12286665859908,5,8.59415423255237,0,0,0,0,0,1.3225,9.998797732340453
1,50.8585364970049,21.8799972069393,0.8,7.07242190053737,6,8.21608809863232,0,0,0,0,1,0.64,10.915088464214607
1,49.6817522106333,21.8958430710155,0.04,8.01135510916129,8,9.54866802909686,0,0,0,1,0,0.0016,12.4529327234617
1,51.283008721086,21.8749368327522,0.87,7.02108396428914,6,8.13153071060425,0,1,0,0,0,0.7569,9.798127036878302
1,50.8642251384492,21.880425496886602,0.77,7.09174211509515,7,8.55641390456952,0,0,0,0,0,0.5929,10.373491181781864
1,50.3850792743563,21.8868295589327,0.2,7.3185395485679,6,8.76405326934776,0,0,0,1,0,0.04,11.230562553996048
1,50.358505540962696,21.8881702238121,0.23,7.31588350450979,6,8.79482492801452,1,0,0,0,0,0.0529,10.819778284410283
1,51.1027376079238,21.879076579403602,1.12,6.83410873881384,5,8.47637119689598,0,0,1,0,0,1.2544,9.769956159911606
1,50.828673032091,21.8828615525241,0.74,7.04925484125584,6,8.38935981990635,0,1,0,0,0,0.5476,10.757902880692196
1,50.1159425104565,21.8926842598895,0.04,7.50933526601659,7,8.69951474821019,0,0,1,0,0,0.0016,11.740061037553975
1,49.5402021131316,21.9011546960578,0.06,8.2495751500002,9,9.74096862303835,0,0,0,1,0,0.0036,12.89921982609012
1,50.1291543828185,21.8929489698199,0.09,7.4759059693674,8,8.94897560784178,1,0,0,0,0,0.0081,11.626254150277232
1,49.9284716274566,21.8959804504507,0.38,7.38770923908104,5,10.5213722485955,0,0,0,1,0,0.1444,11.211820372186306
1,51.2920424267293,21.8784606009336,0.9,6.70441435496411,5,8.13153071060425,0,0,0,0,1,0.81,9.961756460660103
1,51.0363233471991,21.881869890948803,0.97,7.11476944836646,6,8.1886891244442,0,0,0,1,0,0.9409,10.51867319162636
1,50.3896858391507,21.8904785084895,0.21,6.98471632011827,6,8.7160440501614,0,0,1,0,0,0.0441,10.896739325546411
1,49.5800510874845,21.901648507675,0.06,8.3485378253861,9,9.72292444875704,1,0,0,0,0,0.0036,12.92391243868049
1,49.6836971420061,21.9001807412013,0.05,7.79193595693806,8,9.10497985631836,0,0,1,0,0,0.0025,12.100712129872347
1,49.688288839090205,21.9001822121775,0.02,7.9208096792886,10,9.17253465724028,0,0,1,0,0,0.0004,10.689669599063263
1,50.0161598199142,21.8957478256219,0.3,7.42476176182321,7,9.20029003612268,0,0,0,1,0,0.09,11.420810176062423
1,51.475299280208695,21.8773650690406,0.9,7.43838353004431,8,8.36637030168165,0,1,0,0,0,0.81,9.210340371976184
1,51.5008957650945,21.8771318853072,1.09,7.01750614294126,6,8.34283980427146,0,0,1,0,0,1.1881,10.126631103850338
1,49.6142192979893,21.901748048051303,0.06,8.07589363029886,7,10.1658518170036,0,0,0,0,1,0.0036,12.755638097612096
1,51.546548528203395,21.876777080827,0.86,6.92755790627832,5,8.00636756765025,1,0,0,0,0,0.7396,10.126631103850338
1,50.8221372827471,21.8866206078927,0.72,7.25417784645652,7,8.36637030168165,0,0,0,0,1,0.5184,11.00043178410354
1,50.361916499907096,21.8927678900299,0.22,7.31721240835984,6,8.77955745588373,0,0,1,0,0,0.0484,10.985292722887856
1,51.5209522173028,21.8784525947345,0.91,7.05098944706805,6,8.24275634571448,0,0,1,0,0,0.8281,10.396658241063397
1,50.3126857573164,21.894166738901298,0.72,6.99025650049388,5,9.59082949401417,0,0,0,0,1,0.5184,10.976782033219948
1,51.4951861264694,21.879853317658,1.02,6.92755790627832,5,8.1605182474775,0,0,0,0,1,1.0404,10.203592144986466
1,51.4908468946452,21.880048510643903,0.82,7.08590146436561,6,8.34283980427146,0,0,0,1,0,0.6724,10.496814397813862
1,50.0104315851631,21.8991477023055,0.36,6.89972310728487,5,8.8246778911642,1,0,0,0,0,0.1296,11.211820372186306
1,50.8473808105849,21.8881349291958,0.76,7.06304816338817,6,8.69951474821019,0,1,0,0,0,0.5776,10.896739325546411
1,50.8333754596441,21.8883447908738,0.77,6.87523208727658,6,8.69951474821019,0,0,0,0,1,0.5929,10.239959789157341
1,50.7910453599128,21.8891799084066,0.4,6.91373735065968,5,8.69951474821019,0,0,1,0,0,0.16,10.924138299734526
1,51.2745930706919,21.8833349705344,0.92,6.84161547647759,5,7.37775890822787,0,0,0,0,1,0.8464,10.085809109330082
1,49.5292340148723,21.9074218580262,0.02,8.20330402679528,9,9.58190392840867,0,0,0,1,0,0.0004,11.251560700835821
1,51.5008349538438,21.8826195721656,1.02,7.02286808608264,6,8.45531778769815,0,0,0,0,1,1.0404,10.03889218954233
1,49.543999306763205,21.908486619261698,0.02,8.29779262638086,8,9.76422548520262,0,0,1,0,0,0.0004,11.225243392518447
1,50.788486268882195,21.8917448251141,0.4,6.91373735065968,5,8.69951474821019,0,0,1,0,0,0.16,10.46310334047155
1,50.349372499750395,21.8975995103599,0.22,7.43720636687129,7,8.74830491237962,0,0,0,1,0,0.0484,11.018629143155449
1,50.3762677325254,21.8979092590305,0.22,7.26403014289953,7,8.83927669058535,0,0,1,0,0,0.0484,11.03488966402723
1,49.684830873156,21.9078399962881,0.05,7.88683299895506,8,9.11283779061494,0,0,0,0,1,0.0025,12.354492650648448
1,51.101744206042596,21.889140859616802,0.97,7.17548971362422,6,8.68270762989381,0,0,1,0,0,0.9409,9.998797732340453
1,50.1054257846542,21.9024687034034,0.1,7.56008046502183,7,8.69951474821019,0,0,0,0,1,0.01,11.782952602183288
1,51.0376405013167,21.890695073979902,0.83,7.04228617193974,6,7.74066440191724,0,0,0,1,0,0.6889,10.61521111866901
1,50.0966827033051,21.9029654645111,0.19,7.17011954344963,5,9.16951837745593,1,0,0,0,0,0.0361,11.198214720130528
1,50.034229070075995,21.903841536856202,0.58,7.02108396428914,4,8.83927669058535,0,1,0,0,0,0.3364,10.668955394675699
1,50.3956535360298,21.9000186585749,0.19,7.028201432058,6,8.7160440501614,0,1,0,0,0,0.0361,10.799575577092764
1,50.878252143622,21.8938780045019,0.8,7.12929754892937,6,8.3187422526924,1,0,0,0,0,0.64,10.689669599063263
1,50.8316959163537,21.8945861035317,0.52,7.26473017792987,7,9.23989917421773,1,0,0,0,0,0.2704,11.002099841204238
1,51.5497778068678,21.8864694548902,0.97,6.97634807044775,6,8.29404964010203,0,1,0,0,0,0.9409,10.4341158035983
1,49.9846823088329,21.9070441629648,0.38,7.25134498337221,6,8.88183630500415,1,0,0,0,0,0.1444,10.858998997563564
1,50.8228771236764,21.8963746379994,0.49,7.44073370738926,6,9.78695373628018,1,0,0,0,0,0.2401,11.225243392518447
1,51.470806584655804,21.888624997361003,0.74,7.12929754892937,6,8.38935981990635,0,0,0,0,1,0.5476,10.373491181781864
1,51.1279765539849,21.8932297068309,1.02,6.71295620067707,6,8.55641390456952,0,0,0,0,1,1.0404,9.392661928770137
1,51.1145808640284,21.8935377794391,1.12,6.64898455002478,6,8.68270762989381,0,0,1,0,0,1.2544,9.957028319464158
1,51.4607276023514,21.8896652718026,0.97,7.13568734702814,6,8.34283980427146,0,0,0,1,0,0.9409,9.840494503208207
1,51.103004766206894,21.8940903935813,1.07,7.00033446027523,6,8.68270762989381,0,0,1,0,0,1.1449,8.922658299524402
1,50.075996227093405,21.9075907315298,0.38,7.04577657687951,5,9.88328484521861,0,0,0,0,0,0.1444,11.134589024250317
1,49.9096490958989,21.9105592113155,0.02,7.25981961036319,6,9.39266192877014,0,0,0,1,0,0.0004,10.081633737919603
1,49.6522247791807,21.915001483459598,0.04,7.57455848420248,5,9.42537110317984,0,0,1,0,0,0.0016,11.867097278690842
1,51.4950740695441,21.8923502755768,1.17,6.68461172766793,4,8.3187422526924,0,0,0,0,0,1.3689,9.472704636443673
1,49.644773262616,21.9166404872551,0.06,7.62070508683826,6,9.72316399840485,1,0,0,0,0,0.0036,12.2783933071098
1,51.4850626761697,21.892756308777,0.92,7.28000825288419,6,8.34283980427146,0,1,0,0,0,0.8464,10.778956289890028
1,50.372305858664696,21.9070698550802,0.22,7.43720636687129,6,8.9226582995244,0,1,0,0,0,0.0484,10.976782033219948
1,51.4551735623159,21.893551455243,0.94,7.58629630715272,8,8.13153071060425,0,0,1,0,0,0.8836,10.308952660644293
1,50.3523796406099,21.9075562928236,0.24,6.98471632011827,5,8.77955745588373,1,0,0,0,0,0.0576,10.896739325546411
1,51.2682410879746,21.8963290397028,1.27,7.24636808010246,7,8.63052187672324,1,0,0,0,0,1.6129,9.903487552536127
1,49.6749017152458,21.9175113393022,0.05,7.37211802833779,7,9.12652388588307,0,0,0,1,0,0.0025,11.919057017621553
1,50.0765083154567,21.9121378203719,0.12,7.32118855673948,6,9.61580548008435,0,0,0,1,0,0.0144,11.440354772135393
1,51.475112885448496,21.8948611661827,1.0,7.3004728142678,6,8.41183267575841,0,1,0,0,0,1.0,10.106428396532818
1,51.535032746154,21.894704926208,0.92,6.63331843328038,4,8.24275634571448,0,0,0,0,0,0.8464,9.539644119118783
1,50.3391926168244,21.909753056202,0.23,6.84161547647759,6,8.69951474821019,1,0,0,0,0,0.0529,10.54886155162439
1,51.505007647791096,21.8952663555198,0.83,7.04577657687951,6,8.24275634571448,1,0,0,0,0,0.6889,9.975808214115753
1,51.0962448299481,21.900737616662898,0.82,6.87109129461055,5,8.69951474821019,1,0,0,0,0,0.6724,9.671177113397102
1,49.684852586974905,21.9199358656489,0.05,7.71199650704767,8,9.64904681386415,0,0,0,0,1,0.0025,12.289954129510877
1,50.9408355580659,21.9034138062316,1.02,6.92755790627832,5,8.61250337122056,0,0,1,0,0,1.0404,9.775654181026242
1,49.6788240911038,21.9202658382885,0.04,7.62997570702779,6,9.61580548008435,0,0,0,1,0,0.0016,12.26434155365415
1,49.6635877820826,21.9206157099998,0.05,7.64204440287326,6,9.78942259624815,1,0,0,0,0,0.0025,12.146853285870202
1,49.906758184667,21.9172083564326,0.02,7.31721240835984,7,9.43188264192342,0,0,1,0,0,0.0004,10.106428396532818
1,51.5510080356103,21.896240622326,0.86,7.19743535409659,6,8.1886891244442,0,1,0,0,0,0.7396,10.46310334047155
1,49.656608250877305,21.9208705356023,0.05,7.76641689801966,7,9.9275458176292,0,1,0,0,0,0.0025,12.049418835484797
1,50.8643969062947,21.9046929143038,0.74,6.89568269774787,5,8.45531778769815,0,0,0,0,1,0.5476,11.038913814326953
1,50.9918719387477,21.9031902911866,1.12,6.81783057145415,6,8.1605182474775,0,0,0,1,0,1.2544,9.670924779305427
1,51.4906835623938,21.8974110439711,1.03,7.028201432058,6,8.34283980427146,0,1,0,0,0,1.0609,10.165851817003619
1,50.8317501997403,21.905492852632,0.49,6.65286302935335,4,9.27799902045,0,0,0,0,0,0.2401,10.87804719253426
1,50.8383324529798,21.9054320467468,0.35,6.7719355558396,4,8.68270762989381,0,1,0,0,0,0.1225,10.881813675329736
1,50.874580275754504,21.9053980084596,0.5,6.65929391968364,4,8.26873183211774,0,0,1,0,0,0.25,10.275051108968611
1,51.4906620703719,21.8984220550503,0.82,6.68461172766793,5,8.34283980427146,0,0,0,1,0,0.6724,10.021270588192511
1,51.2604501809461,21.9012099415439,1.12,7.12286665859908,5,8.1886891244442,0,0,1,0,0,1.2544,9.630562721059254
1,51.446173072263,21.8991332253021,0.83,6.96790920180188,6,8.26873183211774,0,0,0,0,1,0.6889,9.409191230721348
1,51.209987350940196,21.901985234048798,1.17,6.95463886488099,5,8.1605182474775,0,1,0,0,0,1.3689,9.615805480084347
1,51.3002951186458,21.9009761681135,1.32,6.81563999007433,5,8.00636756765025,0,0,0,0,1,1.7424,8.779557455883728
1,50.327217480703,21.9134667573363,0.23,6.94697599213542,5,8.57546209954021,0,0,0,0,1,0.0529,11.002099841204238
1,50.8745939801828,21.9071527993492,0.69,7.12125245324454,6,8.65172408437384,1,0,0,0,0,0.4761,10.778956289890028
1,50.8688134743498,21.908680480685803,0.5,6.91572344863131,6,8.55641390456952,0,0,0,1,0,0.25,10.87804719253426
1,51.4706587685385,21.9015888915776,0.82,7.16703787691222,6,8.26873183211774,0,0,0,0,0,0.6724,10.308952660644293
1,50.1190291335498,21.9192780863328,0.42,7.31188616407716,6,9.87302834505142,0,0,0,0,0,0.1764,11.26318123185884
1,50.3822388063793,21.9158798181683,0.19,7.30249642372733,7,8.9226582995244,0,0,1,0,0,0.0361,11.169025712520218
1,50.3804393511441,21.9159147456833,0.19,7.028201432058,7,8.9226582995244,0,1,0,0,0,0.0361,11.082142548877775
1,50.8514052978682,21.9099435393403,0.37,6.72383244082121,4,8.64822145382264,0,0,0,1,0,0.1369,10.747207591575448
1,50.100792332113095,21.9201927580947,0.44,7.16703787691222,6,9.86786037489298,0,0,0,0,0,0.1936,11.198214720130528
1,50.3542161685008,21.9172176193877,0.24,7.13886699994552,6,8.77955745588373,0,0,0,0,1,0.0576,10.727662995502477
1,50.3132242413096,21.9183071984777,0.32,7.27931883541462,5,9.41385248134116,0,0,0,0,1,0.1024,11.170435156023453
1,49.9760783841947,21.9230576932492,0.29,6.77422388635761,5,8.88183630500415,0,0,0,1,0,0.0841,11.198214720130528
1,50.8293082767858,21.9120659082773,0.74,6.93634273583405,4,9.56099724358935,0,1,0,0,0,0.5476,10.698739956033227
1,50.8746407387474,21.9115396200457,0.74,6.81563999007433,5,8.43381158247719,0,0,0,0,0,0.5476,10.545341438708522
1,50.9533142616287,21.9111223405202,0.87,7.13409372119287,5,8.00636756765025,1,0,0,0,0,0.7569,10.505067539570582
1,51.4550594317291,21.9051043403303,0.92,7.31920245876785,7,8.13153071060425,0,0,1,0,0,0.8464,9.903487552536127
1,50.996067984176605,21.9109578514386,0.88,7.22983877815125,6,8.29404964010203,0,0,1,0,0,0.7744,9.852194258148577
1,50.884845261111096,21.9126111341542,0.44,6.88243747099785,6,8.57546209954021,0,0,1,0,0,0.1936,10.560230051202273
1,50.3974096321458,21.9194001714448,0.4,7.45587668749182,7,9.40096073158483,1,0,0,0,0,0.16,11.002099841204238
1,50.918132504017095,21.9130829172864,0.97,6.92853781816467,7,8.47637119689598,0,0,1,0,0,0.9409,10.239959789157341
1,51.554673586307295,21.9054836602873,0.99,6.96979066990159,5,8.55641390456952,0,1,0,0,0,0.9801,10.596634733096073
1,51.504896383608596,21.9064193299376,1.1,7.15617663748062,7,8.85366542803745,0,0,1,0,0,1.21,10.308952660644293
1,51.5005765698679,21.9068363847108,0.89,7.32646561384032,6,8.24275634571448,0,0,0,1,0,0.7921,10.510532034042662
1,50.0020467626433,21.9262876524938,0.28,7.3132203870903,6,9.11602969250494,0,0,0,0,1,0.0784,11.308358299228955
1,51.3229660123753,21.9098130641115,1.22,6.90775527898214,6,8.00636756765025,0,0,0,0,0,1.4884,8.85366542803745
1,51.4512439653487,21.9087257549139,0.86,6.69456205852109,5,8.03915739047324,0,0,0,0,1,0.7396,9.629050706834368
1,50.9360168858008,21.915258796100797,0.97,7.18462915271731,7,8.66561319653451,0,0,0,1,0,0.9409,10.491274217438248
1,51.446092473572804,21.9092750989611,1.02,7.20340552108309,7,8.21608809863232,0,1,0,0,0,1.0404,9.546812608597396
1,51.0506365783397,21.9140935399201,0.92,7.25417784645652,6,8.1886891244442,0,0,0,1,0,0.8464,10.165851817003619
1,50.954469602153395,21.9155731113117,0.94,7.27931883541462,6,8.00636756765025,0,0,0,0,1,0.8836,10.51867319162636
1,51.520316863263105,21.908982702747,0.87,7.0604763659998,5,8.1605182474775,0,1,0,0,0,0.7569,10.594131602877955
1,49.8799119819775,21.9299889087867,0.02,7.57455848420248,6,10.0354802619946,0,0,0,1,0,0.0004,10.460242108190519
1,51.190868621497,21.9134129212689,1.22,7.24422751560335,7,8.34283980427146,0,0,1,0,0,1.4884,10.110501721920453
1,51.554959991049095,21.909334543297998,0.87,7.539027055824,6,8.00636756765025,0,1,0,0,0,0.7569,10.06475570013225
1,51.5565017181299,21.9093499485311,0.92,7.40062057737113,8,8.00636756765025,0,0,0,0,1,0.8464,10.51867319162636
1,50.9367538957896,21.9168934911852,0.77,7.24064969425547,6,7.9373746961633,0,0,0,0,1,0.5929,10.126631103850338
1,51.4905199047142,21.9104750844574,1.02,7.17011954344963,6,8.45531778769815,0,0,1,0,0,1.0404,9.998797732340453
1,50.8850708472049,21.917973160156897,0.46,6.92165818415113,5,8.86785006302941,0,0,0,0,1,0.2116,11.042921835724492
1,51.5005460126267,21.9106354210215,1.27,7.10332206252611,5,8.57546209954021,0,0,0,0,0,1.6129,10.236381967809457
1,50.4993336003197,21.9235585451308,0.3,7.41818082272679,6,8.69951474821019,0,0,0,1,0,0.09,11.025165114135234
1,51.1274089729584,21.915673409825,1.02,7.13886699994552,6,8.34283980427146,0,1,0,0,0,1.0404,9.392661928770137
1,51.3205419476159,21.9140627816717,0.92,7.03878354138854,6,7.9592759601164,0,0,1,0,0,0.8464,10.126631103850338
1,51.4207957802556,21.9129277237335,0.87,6.35610766069589,5,7.74066440191724,0,0,0,0,1,0.7569,9.595602772766828
1,49.9891325142961,21.9318637274496,0.28,6.93342302573071,5,9.03598698483141,0,0,0,0,1,0.0784,11.337380892455297
1,50.9453775581542,21.9195072804412,1.07,7.33432935030054,6,8.47637119689598,0,1,0,0,0,1.1449,9.903487552536127
1,50.8754246862342,21.920882175864,0.78,6.5875500148248,4,8.29404964010203,1,0,0,0,0,0.6084,10.203592144986466
1,51.0283758667583,21.9198550731889,0.92,7.1420365747068,6,8.1886891244442,0,1,0,0,0,0.8464,9.615805480084347
1,51.2751331666666,21.9179054645603,1.32,6.96129604591017,5,8.07090608878782,0,0,0,0,0,1.7424,8.517193191416238
1,50.8848390120036,21.922741127413598,0.76,6.99759598298193,6,8.98719682066197,0,0,1,0,0,0.5776,10.239959789157341
1,51.3218245929368,21.91750182664,0.97,6.97728134163075,7,7.9373746961633,0,0,0,1,0,0.9409,9.615805480084347
1,50.9156530299387,21.922710667962402,0.82,7.25559127425367,6,8.29404964010203,1,0,0,0,0,0.6724,10.047587896509885
